ID,Author,Year,Kingdom,Species,correlation.coefficient,sample_size,Method,yi,vi,se
20,Santini et al.,2018,Animal,Antidorcas marsupialis,-0.64,19,MD,-0.758,0.063,0.250
20,Santini et al.,2018,Animal,Antidorcas marsupialis,0.01,19,ED,0.010,0.063,0.250
16,Osocrio-Olivera et al,2020,Animal,Antigone canadensis,-0.09,443,MD,-0.090,0.002,0.048
16,Osocrio-Olivera et al,2020,Animal,Antigone canadensis,-0.09,443,ED,-0.090,0.002,0.048
6,Dallas et al.,2017,Animal,Antrostomus arizonae,0.47,30,ED,0.510,0.037,0.192
6,Dallas et al.,2017,Animal,Antrostomus arizonae,0.1,30,GD,0.100,0.037,0.192
6,Dallas et al.,2017,Animal,Antrostomus carolinensis,-0.13,70,ED,-0.131,0.015,0.122
6,Dallas et al.,2017,Animal,Antrostomus carolinensis,-0.02,72,GD,-0.020,0.014,0.120
16,Osocrio-Olivera et al,2020,Animal,Antrostomus carolinensis,-0.09,420,MD,-0.090,0.002,0.049
16,Osocrio-Olivera et al,2020,Animal,Antrostomus carolinensis,-0.21,420,ED,-0.213,0.002,0.049
6,Dallas et al.,2017,Animal,Antrostomus vociferus,-0.12,89,ED,-0.121,0.012,0.108
6,Dallas et al.,2017,Animal,Antrostomus vociferus,-0.05,90,GD,-0.050,0.011,0.107
16,Osocrio-Olivera et al,2020,Animal,Antrostomus vociferus,-0.22,464,MD,-0.224,0.002,0.047
16,Osocrio-Olivera et al,2020,Animal,Antrostomus vociferus,-0.12,464,ED,-0.121,0.002,0.047
20,Santini et al.,2018,Animal,Aotus nancymaae,0.41,10,GD,0.436,0.143,0.378
20,Santini et al.,2018,Animal,Aotus nancymaae,0.54,10,MD,0.604,0.143,0.378
20,Santini et al.,2018,Animal,Aotus nancymaae,-0.58,10,ED,-0.662,0.143,0.378
6,Dallas et al.,2017,Animal,Aphelocoma californica,0.03,428,ED,0.030,0.002,0.049
6,Dallas et al.,2017,Animal,Aphelocoma californica,0.08,429,GD,0.080,0.002,0.048
16,Osocrio-Olivera et al,2020,Animal,Aphelocoma californica,-0.18,262,MD,-0.182,0.004,0.062
16,Osocrio-Olivera et al,2020,Animal,Aphelocoma californica,-0.38,262,ED,-0.400,0.004,0.062
6,Dallas et al.,2017,Animal,Aphelocoma coerulescens,0.25,35,ED,0.255,0.031,0.177
6,Dallas et al.,2017,Animal,Aphelocoma coerulescens,-0.54,35,GD,-0.604,0.031,0.177
6,Dallas et al.,2017,Animal,Aphelocoma wollweberi,-0.17,63,ED,-0.172,0.017,0.129
6,Dallas et al.,2017,Animal,Aphelocoma wollweberi,0.08,63,GD,0.080,0.017,0.129
25,Tuya et al.,2008,Animal,Aplodactylus westralis,-0.63,9,GD,-0.741,0.167,0.408
6,Dallas et al.,2017,Animal,Aquila chrysaetos,0.05,299,ED,0.050,0.003,0.058
6,Dallas et al.,2017,Animal,Aquila chrysaetos,0.03,299,GD,0.030,0.003,0.058
16,Osocrio-Olivera et al,2020,Animal,Aquila chrysaetos,-0.14,400,MD,-0.141,0.003,0.050
16,Osocrio-Olivera et al,2020,Animal,Aquila chrysaetos,-0.08,400,ED,-0.080,0.003,0.050
6,Dallas et al.,2017,Animal,Ara ararauna,0.36,15,ED,0.377,0.083,0.289
6,Dallas et al.,2017,Animal,Ara ararauna,0.01,15,GD,0.010,0.083,0.289
6,Dallas et al.,2017,Animal,Ara chloropterus,-0.05,8,GD,-0.050,0.200,0.447
6,Dallas et al.,2017,Animal,Ara macao,0.01,45,ED,0.010,0.024,0.154
6,Dallas et al.,2017,Animal,Ara macao,-0.2,45,GD,-0.203,0.024,0.154
6,Dallas et al.,2017,Animal,Ara militaris,-0.12,10,ED,-0.121,0.143,0.378
6,Dallas et al.,2017,Animal,Ara militaris,0.13,10,GD,0.131,0.143,0.378
6,Dallas et al.,2017,Animal,Ara severus,0.52,16,ED,0.576,0.077,0.277
6,Dallas et al.,2017,Animal,Ara severus,0.45,16,GD,0.485,0.077,0.277
6,Dallas et al.,2017,Animal,Aramides axillaris,-0.4,10,ED,-0.424,0.143,0.378
6,Dallas et al.,2017,Animal,Aramides axillaris,-0.1,10,GD,-0.100,0.143,0.378
6,Dallas et al.,2017,Animal,Aramides cajaneus,-0.11,24,ED,-0.110,0.048,0.218
6,Dallas et al.,2017,Animal,Aramides cajaneus,0.14,24,GD,0.141,0.048,0.218
6,Dallas et al.,2017,Animal,Aramus guarauna,-0.24,50,ED,-0.245,0.021,0.146
6,Dallas et al.,2017,Animal,Aramus guarauna,0.01,50,GD,0.010,0.021,0.146
16,Osocrio-Olivera et al,2020,Animal,Aramus guarauna,0.1,24,MD,0.100,0.048,0.218
16,Osocrio-Olivera et al,2020,Animal,Aramus guarauna,0.12,24,ED,0.121,0.048,0.218
6,Dallas et al.,2017,Plant,Arbutus menziesii,0.04,575,ED,0.040,0.002,0.042
6,Dallas et al.,2017,Plant,Arbutus menziesii,-0.02,575,GD,-0.020,0.002,0.042
6,Dallas et al.,2017,Animal,Archilochus alexandri,-0.06,243,ED,-0.060,0.004,0.065
6,Dallas et al.,2017,Animal,Archilochus alexandri,-0.14,244,GD,-0.141,0.004,0.064
16,Osocrio-Olivera et al,2020,Animal,Archilochus alexandri,0.08,239,MD,0.080,0.004,0.065
16,Osocrio-Olivera et al,2020,Animal,Archilochus alexandri,0.01,239,ED,0.010,0.004,0.065
6,Dallas et al.,2017,Animal,Archilochus colubris,-0.04,546,ED,-0.040,0.002,0.043
6,Dallas et al.,2017,Animal,Archilochus colubris,-0.01,550,GD,-0.010,0.002,0.043
16,Osocrio-Olivera et al,2020,Animal,Archilochus colubris,-0.17,1265,MD,-0.172,0.001,0.028
16,Osocrio-Olivera et al,2020,Animal,Archilochus colubris,-0.1,1265,ED,-0.100,0.001,0.028
6,Dallas et al.,2017,Animal,Ardea alba,-0.01,879,ED,-0.010,0.001,0.034
6,Dallas et al.,2017,Animal,Ardea alba,-0.02,891,GD,-0.020,0.001,0.034
16,Osocrio-Olivera et al,2020,Animal,Ardea alba,-0.03,581,MD,-0.030,0.002,0.042
16,Osocrio-Olivera et al,2020,Animal,Ardea alba,-0.03,581,ED,-0.030,0.002,0.042
6,Dallas et al.,2017,Animal,Ardea cocoi,-0.04,27,ED,-0.040,0.042,0.204
6,Dallas et al.,2017,Animal,Ardea cocoi,0.08,27,GD,0.080,0.042,0.204
6,Dallas et al.,2017,Animal,Ardea herodias,-0.04,1639,ED,-0.040,0.001,0.025
6,Dallas et al.,2017,Animal,Ardea herodias,-0.07,1658,GD,-0.070,0.001,0.025
16,Osocrio-Olivera et al,2020,Animal,Ardea herodias,-0.14,1887,MD,-0.141,0.001,0.023
16,Osocrio-Olivera et al,2020,Animal,Ardea herodias,-0.18,1887,ED,-0.182,0.001,0.023
6,Dallas et al.,2017,Animal,Ardenna creatopus,-0.13,44,GD,-0.131,0.024,0.156
6,Dallas et al.,2017,Animal,Ardenna gravis,0.11,14,ED,0.110,0.091,0.302
6,Dallas et al.,2017,Animal,Ardenna gravis,0.15,65,GD,0.151,0.016,0.127
6,Dallas et al.,2017,Animal,Ardenna grisea,0.16,40,ED,0.161,0.027,0.164
6,Dallas et al.,2017,Animal,Ardenna grisea,0.28,105,GD,0.288,0.010,0.099
6,Dallas et al.,2017,Animal,Ardenna tenuirostris,-0.08,13,GD,-0.080,0.100,0.316
6,Dallas et al.,2017,Animal,Arenaria interpres,-0.01,323,ED,-0.010,0.003,0.056
6,Dallas et al.,2017,Animal,Arenaria interpres,0.01,346,GD,0.010,0.003,0.054
6,Dallas et al.,2017,Animal,Arenaria melanocephala,0.17,85,ED,0.172,0.012,0.110
6,Dallas et al.,2017,Animal,Arenaria melanocephala,0.03,91,GD,0.030,0.011,0.107
6,Dallas et al.,2017,Animal,Arremon aurantiirostris,0,32,ED,0.000,0.034,0.186
6,Dallas et al.,2017,Animal,Arremon aurantiirostris,-0.06,32,GD,-0.060,0.034,0.186
6,Dallas et al.,2017,Animal,Arremon brunneinucha,0.09,16,ED,0.090,0.077,0.277
6,Dallas et al.,2017,Animal,Arremon brunneinucha,0.49,16,GD,0.536,0.077,0.277
6,Dallas et al.,2017,Animal,Arremon torquatus,0.1,18,ED,0.100,0.067,0.258
6,Dallas et al.,2017,Animal,Arremon torquatus,0.45,18,GD,0.485,0.067,0.258
6,Dallas et al.,2017,Animal,Arremonops conirostris,-0.19,27,ED,-0.192,0.042,0.204
6,Dallas et al.,2017,Animal,Arremonops conirostris,-0.21,27,GD,-0.213,0.042,0.204
6,Dallas et al.,2017,Animal,Arremonops rufivirgatus,0.22,28,ED,0.224,0.040,0.200
6,Dallas et al.,2017,Animal,Arremonops rufivirgatus,-0.3,28,GD,-0.310,0.040,0.200
6,Dallas et al.,2017,Animal,Artemisiospiza belli,-0.02,48,ED,-0.020,0.022,0.149
6,Dallas et al.,2017,Animal,Artemisiospiza belli,-0.28,48,GD,-0.288,0.022,0.149
16,Osocrio-Olivera et al,2020,Animal,Artemisiospiza belli,-0.25,209,MD,-0.255,0.005,0.070
16,Osocrio-Olivera et al,2020,Animal,Artemisiospiza belli,-0.12,209,ED,-0.121,0.005,0.070
6,Dallas et al.,2017,Animal,Artemisiospiza nevadensis,0.07,29,ED,0.070,0.038,0.196
6,Dallas et al.,2017,Animal,Artemisiospiza nevadensis,-0.33,32,ED,-0.343,0.034,0.186
6,Dallas et al.,2017,Animal,Artemisiospiza nevadensis,0.09,32,GD,0.090,0.034,0.186
6,Dallas et al.,2017,Animal,Artemisiospiza nevadensis,0.16,29,GD,0.161,0.038,0.196
6,Dallas et al.,2017,Animal,Asio flammeus,-0.29,137,ED,-0.299,0.007,0.086
6,Dallas et al.,2017,Animal,Asio flammeus,-0.12,141,GD,-0.121,0.007,0.085
16,Osocrio-Olivera et al,2020,Animal,Asio flammeus,-0.18,278,MD,-0.182,0.004,0.060
16,Osocrio-Olivera et al,2020,Animal,Asio flammeus,0.05,278,ED,0.050,0.004,0.060
6,Dallas et al.,2017,Animal,Asio otus,-0.05,102,ED,-0.050,0.010,0.101
6,Dallas et al.,2017,Animal,Asio otus,0.05,104,GD,0.050,0.010,0.100
16,Osocrio-Olivera et al,2020,Animal,Asio otus,0.16,44,MD,0.161,0.024,0.156
16,Osocrio-Olivera et al,2020,Animal,Asio otus,-0.11,44,ED,-0.110,0.024,0.156
1,Baer ,2018,Plant,Astragalus utahensis,-0.78,6,GD,-1.045,0.333,0.577
20,Santini et al.,2018,Animal,Ateles chamek,0,25,GD,0.000,0.045,0.213
20,Santini et al.,2018,Animal,Ateles chamek,-0.36,25,MD,-0.377,0.045,0.213
20,Santini et al.,2018,Animal,Ateles chamek,-0.07,25,ED,-0.070,0.045,0.213
20,Santini et al.,2018,Animal,Ateles geoffroyi,-0.7,19,GD,-0.867,0.063,0.250
20,Santini et al.,2018,Animal,Ateles geoffroyi,0.15,19,MD,0.151,0.063,0.250
20,Santini et al.,2018,Animal,Ateles geoffroyi,-0.1,19,ED,-0.100,0.063,0.250
6,Dallas et al.,2017,Animal,Athene cunicularia,0.04,120,ED,0.040,0.009,0.092
6,Dallas et al.,2017,Animal,Athene cunicularia,-0.13,122,GD,-0.131,0.008,0.092
16,Osocrio-Olivera et al,2020,Animal,Athene cunicularia,-0.08,318,MD,-0.080,0.003,0.056
16,Osocrio-Olivera et al,2020,Animal,Athene cunicularia,-0.12,318,ED,-0.121,0.003,0.056
6,Dallas et al.,2017,Animal,Atlapetes albinucha,-0.54,14,ED,-0.604,0.091,0.302
6,Dallas et al.,2017,Animal,Atlapetes albinucha,-0.24,14,GD,-0.245,0.091,0.302
6,Dallas et al.,2017,Animal,Atticora pileata,-0.2,11,ED,-0.203,0.125,0.354
6,Dallas et al.,2017,Animal,Atticora pileata,0.17,11,GD,0.172,0.125,0.354
6,Dallas et al.,2017,Animal,Attila spadiceus,0.4,34,ED,0.424,0.032,0.180
6,Dallas et al.,2017,Animal,Attila spadiceus,0.23,34,GD,0.234,0.032,0.180
6,Dallas et al.,2017,Animal,Aulacorhynchus prasinus,-0.12,41,ED,-0.121,0.026,0.162
6,Dallas et al.,2017,Animal,Aulacorhynchus prasinus,0.06,41,GD,0.060,0.026,0.162
6,Dallas et al.,2017,Animal,Auriparus flaviceps,0.09,183,ED,0.090,0.006,0.075
6,Dallas et al.,2017,Animal,Auriparus flaviceps,0.03,183,GD,0.030,0.006,0.075
16,Osocrio-Olivera et al,2020,Animal,Auriparus flaviceps,-0.16,102,MD,-0.161,0.010,0.101
16,Osocrio-Olivera et al,2020,Animal,Auriparus flaviceps,-0.05,102,ED,-0.050,0.010,0.101
6,Dallas et al.,2017,Animal,Automolus ochrolaemus,0.04,19,ED,0.040,0.063,0.250
6,Dallas et al.,2017,Animal,Automolus ochrolaemus,0.1,19,GD,0.100,0.063,0.250
6,Dallas et al.,2017,Plant,Avicennia germinans,0.15,21,ED,0.151,0.056,0.236
6,Dallas et al.,2017,Plant,Avicennia germinans,0.52,21,GD,0.576,0.056,0.236
20,Santini et al.,2018,Animal,Axis axis,0.25,89,GD,0.255,0.012,0.108
20,Santini et al.,2018,Animal,Axis axis,0.13,89,MD,0.131,0.012,0.108
20,Santini et al.,2018,Animal,Axis axis,0.28,89,ED,0.288,0.012,0.108
6,Dallas et al.,2017,Animal,Aythya affinis,0,634,ED,0.000,0.002,0.040
6,Dallas et al.,2017,Animal,Aythya affinis,0.04,637,GD,0.040,0.002,0.040
16,Osocrio-Olivera et al,2020,Animal,Aythya affinis,-0.25,310,MD,-0.255,0.003,0.057
16,Osocrio-Olivera et al,2020,Animal,Aythya affinis,-0.06,310,ED,-0.060,0.003,0.057
6,Dallas et al.,2017,Animal,Aythya americana,-0.12,451,ED,-0.121,0.002,0.047
6,Dallas et al.,2017,Animal,Aythya americana,0.09,454,GD,0.090,0.002,0.047
16,Osocrio-Olivera et al,2020,Animal,Aythya americana,-0.18,247,MD,-0.182,0.004,0.064
16,Osocrio-Olivera et al,2020,Animal,Aythya americana,0.08,247,ED,0.080,0.004,0.064
6,Dallas et al.,2017,Animal,Aythya collaris,-0.04,634,ED,-0.040,0.002,0.040
6,Dallas et al.,2017,Animal,Aythya collaris,0.06,635,GD,0.060,0.002,0.040
16,Osocrio-Olivera et al,2020,Animal,Aythya collaris,-0.01,297,MD,-0.010,0.003,0.058
16,Osocrio-Olivera et al,2020,Animal,Aythya collaris,0.04,297,ED,0.040,0.003,0.058
6,Dallas et al.,2017,Animal,Aythya fuligula,-0.19,35,ED,-0.192,0.031,0.177
6,Dallas et al.,2017,Animal,Aythya fuligula,-0.1,35,GD,-0.100,0.031,0.177
6,Dallas et al.,2017,Animal,Aythya marila,-0.11,431,ED,-0.110,0.002,0.048
6,Dallas et al.,2017,Animal,Aythya marila,0.06,438,GD,0.060,0.002,0.048
16,Osocrio-Olivera et al,2020,Animal,Aythya marila,-0.06,61,MD,-0.060,0.017,0.131
16,Osocrio-Olivera et al,2020,Animal,Aythya marila,0.06,61,ED,0.060,0.017,0.131
6,Dallas et al.,2017,Animal,Aythya marila/affinis,0,118,ED,0.000,0.009,0.093
6,Dallas et al.,2017,Animal,Aythya valisineria,-0.05,414,ED,-0.050,0.002,0.049
6,Dallas et al.,2017,Animal,Aythya valisineria,0.04,416,GD,0.040,0.002,0.049
16,Osocrio-Olivera et al,2020,Animal,Aythya valisineria,-0.38,172,MD,-0.400,0.006,0.077
16,Osocrio-Olivera et al,2020,Animal,Aythya valisineria,-0.18,172,ED,-0.182,0.006,0.077
6,Dallas et al.,2017,Animal,Baeolophus atricristatus,0.1,45,ED,0.100,0.024,0.154
6,Dallas et al.,2017,Animal,Baeolophus atricristatus,-0.04,45,GD,-0.040,0.024,0.154
16,Osocrio-Olivera et al,2020,Animal,Baeolophus atricristatus,-0.46,53,MD,-0.497,0.020,0.141
16,Osocrio-Olivera et al,2020,Animal,Baeolophus atricristatus,-0.24,53,ED,-0.245,0.020,0.141
6,Dallas et al.,2017,Animal,Baeolophus bicolor,0.01,754,ED,0.010,0.001,0.036
6,Dallas et al.,2017,Animal,Baeolophus bicolor,-0.04,756,GD,-0.040,0.001,0.036
16,Osocrio-Olivera et al,2020,Animal,Baeolophus bicolor,-0.24,1066,MD,-0.245,0.001,0.031
16,Osocrio-Olivera et al,2020,Animal,Baeolophus bicolor,-0.16,1066,ED,-0.161,0.001,0.031
6,Dallas et al.,2017,Animal,Baeolophus inornatus,-0.05,161,ED,-0.050,0.006,0.080
6,Dallas et al.,2017,Animal,Baeolophus inornatus,-0.13,161,GD,-0.131,0.006,0.080
16,Osocrio-Olivera et al,2020,Animal,Baeolophus inornatus,-0.25,81,MD,-0.255,0.013,0.113
16,Osocrio-Olivera et al,2020,Animal,Baeolophus inornatus,-0.09,81,ED,-0.090,0.013,0.113
6,Dallas et al.,2017,Animal,Baeolophus ridgwayi,0.58,35,ED,0.662,0.031,0.177
6,Dallas et al.,2017,Animal,Baeolophus ridgwayi,-0.01,35,GD,-0.010,0.031,0.177
16,Osocrio-Olivera et al,2020,Animal,Baeolophus ridgwayi,-0.12,98,MD,-0.121,0.011,0.103
16,Osocrio-Olivera et al,2020,Animal,Baeolophus ridgwayi,-0.11,98,ED,-0.110,0.011,0.103
6,Dallas et al.,2017,Animal,Baeolophus wollweberi,-0.07,73,ED,-0.070,0.014,0.120
6,Dallas et al.,2017,Animal,Baeolophus wollweberi,-0.11,73,GD,-0.110,0.014,0.120
6,Dallas et al.,2017,Animal,Bartramia longicauda,-0.07,136,ED,-0.070,0.008,0.087
6,Dallas et al.,2017,Animal,Bartramia longicauda,-0.14,136,GD,-0.141,0.008,0.087
16,Osocrio-Olivera et al,2020,Animal,Bartramia longicauda,-0.12,540,MD,-0.121,0.002,0.043
16,Osocrio-Olivera et al,2020,Animal,Bartramia longicauda,0.16,540,ED,0.161,0.002,0.043
6,Dallas et al.,2017,Animal,Baryphthengus martii,0.58,13,ED,0.662,0.100,0.316
6,Dallas et al.,2017,Animal,Baryphthengus martii,0.44,13,GD,0.472,0.100,0.316
6,Dallas et al.,2017,Animal,Basileuterus belli,-0.38,14,ED,-0.400,0.091,0.302
6,Dallas et al.,2017,Animal,Basileuterus belli,-0.15,14,GD,-0.151,0.091,0.302
6,Dallas et al.,2017,Animal,Basileuterus culicivorus,0.24,42,ED,0.245,0.026,0.160
6,Dallas et al.,2017,Animal,Basileuterus culicivorus,0.22,42,GD,0.224,0.026,0.160
6,Dallas et al.,2017,Animal,Basileuterus lachrymosus,-0.25,16,ED,-0.255,0.077,0.277
6,Dallas et al.,2017,Animal,Basileuterus lachrymosus,-0.07,16,GD,-0.070,0.077,0.277
6,Dallas et al.,2017,Animal,Basileuterus rufifrons,-0.23,52,ED,-0.234,0.020,0.143
6,Dallas et al.,2017,Animal,Basileuterus rufifrons,-0.26,52,GD,-0.266,0.020,0.143
6,Dallas et al.,2017,Animal,Basileuterus tristriatus,0.23,27,ED,0.234,0.042,0.204
6,Dallas et al.,2017,Animal,Basileuterus tristriatus,-0.22,27,GD,-0.224,0.042,0.204
6,Dallas et al.,2017,Plant,Betula populifolia,-0.02,774,ED,-0.020,0.001,0.036
6,Dallas et al.,2017,Plant,Betula populifolia,0.01,774,GD,0.010,0.001,0.036
6,Dallas et al.,2017,Plant,Betula sp.,0.07,14,ED,0.070,0.091,0.302
6,Dallas et al.,2017,Plant,Betula sp.,-0.34,14,GD,-0.354,0.091,0.302
6,Dallas et al.,2017,Animal,Blarina brevicauda,-0.09,38,ED,-0.090,0.029,0.169
6,Dallas et al.,2017,Animal,Blarina brevicauda,-0.33,38,GD,-0.343,0.029,0.169
6,Dallas et al.,2017,Animal,Bolborhynchus lineola,-0.02,18,ED,-0.020,0.067,0.258
6,Dallas et al.,2017,Animal,Bolborhynchus lineola,-0.34,18,GD,-0.354,0.067,0.258
6,Dallas et al.,2017,Animal,Bombycilla cedrorum,0.08,1068,ED,0.080,0.001,0.031
6,Dallas et al.,2017,Animal,Bombycilla cedrorum,-0.02,1073,GD,-0.020,0.001,0.031
16,Osocrio-Olivera et al,2020,Animal,Bombycilla cedrorum,-0.3,1450,MD,-0.310,0.001,0.026
16,Osocrio-Olivera et al,2020,Animal,Bombycilla cedrorum,-0.28,1450,ED,-0.288,0.001,0.026
6,Dallas et al.,2017,Animal,Bombycilla garrulus,-0.02,75,ED,-0.020,0.014,0.118
6,Dallas et al.,2017,Animal,Bombycilla garrulus,-0.09,76,GD,-0.090,0.014,0.117
16,Osocrio-Olivera et al,2020,Animal,Bombycilla garrulus,-0.16,72,MD,-0.161,0.014,0.120
16,Osocrio-Olivera et al,2020,Animal,Bombycilla garrulus,-0.15,72,ED,-0.151,0.014,0.120
6,Dallas et al.,2017,Animal,Bonasa umbellus,0.05,232,ED,0.050,0.004,0.066
6,Dallas et al.,2017,Animal,Bonasa umbellus,-0.11,232,GD,-0.110,0.004,0.066
16,Osocrio-Olivera et al,2020,Animal,Bonasa umbellus,-0.05,706,MD,-0.050,0.001,0.038
16,Osocrio-Olivera et al,2020,Animal,Bonasa umbellus,0.09,706,ED,0.090,0.001,0.038
20,Santini et al.,2018,Animal,Bos gaurus,0.01,72,GD,0.010,0.014,0.120
20,Santini et al.,2018,Animal,Bos gaurus,0.17,72,MD,0.172,0.014,0.120
20,Santini et al.,2018,Animal,Bos gaurus,-0.23,72,ED,-0.234,0.014,0.120
20,Santini et al.,2018,Animal,Boselaphus tragocamelus,0.06,69,GD,0.060,0.015,0.123
20,Santini et al.,2018,Animal,Boselaphus tragocamelus,-0.5,69,MD,-0.549,0.015,0.123
20,Santini et al.,2018,Animal,Boselaphus tragocamelus,0,69,ED,0.000,0.015,0.123
6,Dallas et al.,2017,Animal,Botaurus lentiginosus,0.03,242,ED,0.030,0.004,0.065
6,Dallas et al.,2017,Animal,Botaurus lentiginosus,0.02,244,GD,0.020,0.004,0.064
16,Osocrio-Olivera et al,2020,Animal,Botaurus lentiginosus,-0.06,619,MD,-0.060,0.002,0.040
16,Osocrio-Olivera et al,2020,Animal,Botaurus lentiginosus,0.17,619,ED,0.172,0.002,0.040
6,Dallas et al.,2017,Animal,Brachyramphus marmoratus,-0.17,55,ED,-0.172,0.019,0.139
6,Dallas et al.,2017,Animal,Brachyramphus marmoratus,-0.17,64,GD,-0.172,0.016,0.128
16,Osocrio-Olivera et al,2020,Animal,Brachyramphus marmoratus,0.01,27,MD,0.010,0.042,0.204
16,Osocrio-Olivera et al,2020,Animal,Brachyramphus marmoratus,-0.13,27,ED,-0.131,0.042,0.204
6,Dallas et al.,2017,Animal,Branta bernicla,0,151,ED,0.000,0.007,0.082
6,Dallas et al.,2017,Animal,Branta bernicla,0.01,160,GD,0.010,0.006,0.080
6,Dallas et al.,2017,Animal,Branta canadensis,-0.01,1329,ED,-0.010,0.001,0.027
6,Dallas et al.,2017,Animal,Branta canadensis,0.01,1336,GD,0.010,0.001,0.027
16,Osocrio-Olivera et al,2020,Animal,Branta canadensis,-0.15,1578,MD,-0.151,0.001,0.025
16,Osocrio-Olivera et al,2020,Animal,Branta canadensis,-0.01,1578,ED,-0.010,0.001,0.025
6,Dallas et al.,2017,Animal,Branta hutchinsii,0.02,147,ED,0.020,0.007,0.083
6,Dallas et al.,2017,Animal,Branta hutchinsii,-0.28,148,GD,-0.288,0.007,0.083
6,Dallas et al.,2017,Animal,Branta hutchinsii,-0.46,16,GD,-0.497,0.077,0.277
6,Dallas et al.,2017,Animal,Branta leucopsis,-0.04,11,ED,-0.040,0.125,0.354
6,Dallas et al.,2017,Animal,Branta leucopsis,-0.16,11,GD,-0.161,0.125,0.354
6,Dallas et al.,2017,Animal,Brotogeris cyanoptera,0.61,10,GD,0.709,0.143,0.378
6,Dallas et al.,2017,Animal,Brotogeris jugularis,-0.07,44,ED,-0.070,0.024,0.156
6,Dallas et al.,2017,Animal,Brotogeris jugularis,0.18,44,GD,0.182,0.024,0.156
6,Dallas et al.,2017,Animal,Brotogeris versicolurus,-0.29,11,GD,-0.299,0.125,0.354
6,Dallas et al.,2017,Animal,Bubo scandiacus,-0.2,103,ED,-0.203,0.010,0.100
6,Dallas et al.,2017,Animal,Bubo scandiacus,0.03,104,GD,0.030,0.010,0.100
6,Dallas et al.,2017,Animal,Bubo virginianus,0.01,440,ED,0.010,0.002,0.048
6,Dallas et al.,2017,Animal,Bubo virginianus,-0.03,440,GD,-0.030,0.002,0.048
16,Osocrio-Olivera et al,2020,Animal,Bubo virginianus,-0.01,1433,MD,-0.010,0.001,0.026
16,Osocrio-Olivera et al,2020,Animal,Bubo virginianus,0.03,1433,ED,0.030,0.001,0.026
6,Dallas et al.,2017,Animal,Bubulcus ibis,-0.06,381,ED,-0.060,0.003,0.051
6,Dallas et al.,2017,Animal,Bubulcus ibis,-0.02,390,GD,-0.020,0.003,0.051
16,Osocrio-Olivera et al,2020,Animal,Bubulcus ibis,-0.09,472,MD,-0.090,0.002,0.046
16,Osocrio-Olivera et al,2020,Animal,Bubulcus ibis,-0.11,472,ED,-0.110,0.002,0.046
6,Dallas et al.,2017,Animal,Bucephala albeola,0.04,821,ED,0.040,0.001,0.035
6,Dallas et al.,2017,Animal,Bucephala albeola,-0.04,833,GD,-0.040,0.001,0.035
16,Osocrio-Olivera et al,2020,Animal,Bucephala albeola,-0.11,169,MD,-0.110,0.006,0.078
16,Osocrio-Olivera et al,2020,Animal,Bucephala albeola,-0.02,169,ED,-0.020,0.006,0.078
6,Dallas et al.,2017,Animal,Bucephala clangula,-0.03,631,ED,-0.030,0.002,0.040
6,Dallas et al.,2017,Animal,Bucephala clangula,-0.14,13,ED,-0.141,0.100,0.316
6,Dallas et al.,2017,Animal,Bucephala clangula,0.05,638,GD,0.050,0.002,0.040
16,Osocrio-Olivera et al,2020,Animal,Bucephala clangula,-0.01,234,MD,-0.010,0.004,0.066
16,Osocrio-Olivera et al,2020,Animal,Bucephala clangula,0.06,234,ED,0.060,0.004,0.066
6,Dallas et al.,2017,Animal,Bucephala clangula,-0.32,13,GD,-0.332,0.100,0.316
6,Dallas et al.,2017,Animal,Bucephala islandica,-0.2,145,ED,-0.203,0.007,0.084
6,Dallas et al.,2017,Animal,Bucephala islandica,-0.01,150,GD,-0.010,0.007,0.082
16,Osocrio-Olivera et al,2020,Animal,Bucephala islandica,-0.05,81,MD,-0.050,0.013,0.113
16,Osocrio-Olivera et al,2020,Animal,Bucephala islandica,-0.04,81,ED,-0.040,0.013,0.113
6,Dallas et al.,2017,Animal,Busarellus nigricollis,0.48,13,ED,0.523,0.100,0.316
6,Dallas et al.,2017,Animal,Busarellus nigricollis,-0.21,13,GD,-0.213,0.100,0.316
6,Dallas et al.,2017,Animal,Buteo albonotatus,0.11,86,ED,0.110,0.012,0.110
6,Dallas et al.,2017,Animal,Buteo albonotatus,0.1,86,GD,0.100,0.012,0.110
16,Osocrio-Olivera et al,2020,Animal,Buteo albonotatus,-0.52,31,MD,-0.576,0.036,0.189
16,Osocrio-Olivera et al,2020,Animal,Buteo albonotatus,-0.39,31,ED,-0.412,0.036,0.189
6,Dallas et al.,2017,Animal,Buteo brachyurus,-0.13,68,ED,-0.131,0.015,0.124
6,Dallas et al.,2017,Animal,Buteo brachyurus,-0.18,69,GD,-0.182,0.015,0.123
6,Dallas et al.,2017,Animal,Buteo jamaicensis,0.03,1817,ED,0.030,0.001,0.023
6,Dallas et al.,2017,Animal,Buteo jamaicensis,-0.03,1828,GD,-0.030,0.001,0.023
16,Osocrio-Olivera et al,2020,Animal,Buteo jamaicensis,-0.1,2243,MD,-0.100,0.000,0.021
16,Osocrio-Olivera et al,2020,Animal,Buteo jamaicensis,0.06,2243,ED,0.060,0.000,0.021
6,Dallas et al.,2017,Animal,Buteo lagopus,-0.08,334,ED,-0.080,0.003,0.055
